"ITTER107","Territory","TIPO_DATO_FOL","Data type","SEXISTAT1","Gender","ETA1","Age class","TITOLO_STUDIO","Highest level of education attained","CITTADINANZA","Citizenship","TIME","Select time","Value","Flag Codes","Flags"
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","1","males","Y25-64","25-64 years","4","lower secondary school certificate","TOTAL","total","2012","2012",219.032,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","1","males","Y25-64","25-64 years","4","lower secondary school certificate","TOTAL","total","2013","2013",223.986,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","1","males","Y25-64","25-64 years","4","lower secondary school certificate","TOTAL","total","2014","2014",225.69,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","1","males","Y25-64","25-64 years","4","lower secondary school certificate","TOTAL","total","2015","2015",221.542,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","1","males","Y25-64","25-64 years","4","lower secondary school certificate","TOTAL","total","2016","2016",228.55,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","1","males","Y25-64","25-64 years","4","lower secondary school certificate","TOTAL","total","2017","2017",226.427,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","1","males","Y25-64","25-64 years","4","lower secondary school certificate","TOTAL","total","2018","2018",221.539,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","1","males","Y25-64","25-64 years","4","lower secondary school certificate","TOTAL","total","2019","2019",211.669,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","1","males","Y25-64","25-64 years","5","upper secondary school certificate","TOTAL","total","2012","2012",19.246,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","1","males","Y25-64","25-64 years","5","upper secondary school certificate","TOTAL","total","2013","2013",17.436,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","1","males","Y25-64","25-64 years","5","upper secondary school certificate","TOTAL","total","2014","2014",18.27,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","1","males","Y25-64","25-64 years","5","upper secondary school certificate","TOTAL","total","2015","2015",15.265,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","1","males","Y25-64","25-64 years","5","upper secondary school certificate","TOTAL","total","2016","2016",15.241,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","1","males","Y25-64","25-64 years","5","upper secondary school certificate","TOTAL","total","2017","2017",13.931,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","1","males","Y25-64","25-64 years","5","upper secondary school certificate","TOTAL","total","2018","2018",14.067,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","1","males","Y25-64","25-64 years","5","upper secondary school certificate","TOTAL","total","2019","2019",13.243,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","1","males","Y25-64","25-64 years","6","post secondary school certificate","TOTAL","total","2012","2012",130.152,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","1","males","Y25-64","25-64 years","6","post secondary school certificate","TOTAL","total","2013","2013",132.711,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","1","males","Y25-64","25-64 years","6","post secondary school certificate","TOTAL","total","2014","2014",136.038,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","1","males","Y25-64","25-64 years","6","post secondary school certificate","TOTAL","total","2015","2015",141.378,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","1","males","Y25-64","25-64 years","6","post secondary school certificate","TOTAL","total","2016","2016",136.292,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","1","males","Y25-64","25-64 years","6","post secondary school certificate","TOTAL","total","2017","2017",137.618,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","1","males","Y25-64","25-64 years","6","post secondary school certificate","TOTAL","total","2018","2018",141.337,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","1","males","Y25-64","25-64 years","6","post secondary school certificate","TOTAL","total","2019","2019",141.46,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","1","males","Y25-64","25-64 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2012","2012",53.281,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","1","males","Y25-64","25-64 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2013","2013",52.476,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","1","males","Y25-64","25-64 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2014","2014",49.799,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","1","males","Y25-64","25-64 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2015","2015",55.521,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","1","males","Y25-64","25-64 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2016","2016",53.887,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","1","males","Y25-64","25-64 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2017","2017",57.353,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","1","males","Y25-64","25-64 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2018","2018",58.905,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","1","males","Y25-64","25-64 years","11","tertiary (university, doctoral and specialization courses)","TOTAL","total","2019","2019",64.771,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","1","males","Y25-64","25-64 years","99","total","TOTAL","total","2012","2012",475.514,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","1","males","Y25-64","25-64 years","99","total","TOTAL","total","2013","2013",475.573,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","1","males","Y25-64","25-64 years","99","total","TOTAL","total","2014","2014",474.853,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","1","males","Y25-64","25-64 years","99","total","TOTAL","total","2015","2015",473.348,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","1","males","Y25-64","25-64 years","99","total","TOTAL","total","2016","2016",471.196,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","1","males","Y25-64","25-64 years","99","total","TOTAL","total","2017","2017",468.187,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","1","males","Y25-64","25-64 years","99","total","TOTAL","total","2018","2018",464.103,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","1","males","Y25-64","25-64 years","99","total","TOTAL","total","2019","2019",458.476,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","2","females","Y25-64","25-64 years","3","primary school certificate, no educational degree","TOTAL","total","2012","2012",53.911,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","2","females","Y25-64","25-64 years","3","primary school certificate, no educational degree","TOTAL","total","2013","2013",50.205,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","2","females","Y25-64","25-64 years","3","primary school certificate, no educational degree","TOTAL","total","2014","2014",45.294,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","2","females","Y25-64","25-64 years","3","primary school certificate, no educational degree","TOTAL","total","2015","2015",43.183,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","2","females","Y25-64","25-64 years","3","primary school certificate, no educational degree","TOTAL","total","2016","2016",34.666,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","2","females","Y25-64","25-64 years","3","primary school certificate, no educational degree","TOTAL","total","2017","2017",30.235,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","2","females","Y25-64","25-64 years","3","primary school certificate, no educational degree","TOTAL","total","2018","2018",27.59,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","2","females","Y25-64","25-64 years","3","primary school certificate, no educational degree","TOTAL","total","2019","2019",21.726,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","2","females","Y25-64","25-64 years","4","lower secondary school certificate","TOTAL","total","2012","2012",182.627,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","2","females","Y25-64","25-64 years","4","lower secondary school certificate","TOTAL","total","2013","2013",185.339,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","2","females","Y25-64","25-64 years","4","lower secondary school certificate","TOTAL","total","2014","2014",196.643,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","2","females","Y25-64","25-64 years","4","lower secondary school certificate","TOTAL","total","2015","2015",182.639,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","2","females","Y25-64","25-64 years","4","lower secondary school certificate","TOTAL","total","2016","2016",183.236,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","2","females","Y25-64","25-64 years","4","lower secondary school certificate","TOTAL","total","2017","2017",180.689,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","2","females","Y25-64","25-64 years","4","lower secondary school certificate","TOTAL","total","2018","2018",178.307,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","2","females","Y25-64","25-64 years","4","lower secondary school certificate","TOTAL","total","2019","2019",166.003,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","2","females","Y25-64","25-64 years","5","upper secondary school certificate","TOTAL","total","2012","2012",12.914,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","2","females","Y25-64","25-64 years","5","upper secondary school certificate","TOTAL","total","2013","2013",12.163,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","2","females","Y25-64","25-64 years","5","upper secondary school certificate","TOTAL","total","2014","2014",11.618,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","2","females","Y25-64","25-64 years","5","upper secondary school certificate","TOTAL","total","2015","2015",10.108,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","2","females","Y25-64","25-64 years","5","upper secondary school certificate","TOTAL","total","2016","2016",12.099,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","2","females","Y25-64","25-64 years","5","upper secondary school certificate","TOTAL","total","2017","2017",11.331,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","2","females","Y25-64","25-64 years","5","upper secondary school certificate","TOTAL","total","2018","2018",8.617,,
"ITG2","Sardegna","POP_15","population 15 years and over (thousands)","2","females","Y25-64","25-64 years","5","upper secondary school certificate","TOTAL","total","2019","2019",8.428,,
